,V1,V2,V3,V4,V5,V6,V7
8cbcff9399fee00d2c8e88f6b425ac1a,NA,NA,NA,NA,NA,NA,NA
8cc584d541a5094f723c0968f48b3119,NA,NA,NA,NA,NA,NA,NA
8cdb53ecc81ef6eb0c7607872fd1ebb5,Bacteria,NA,NA,NA,NA,NA,NA
8cdff1bbc879b32ae1a9e287ef9cc3b7,NA,NA,NA,NA,NA,NA,NA
8ce43793d5ec0e75a595ec904d047c09,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Parvimonas,NA
8d149d7ef754fc4f6430d04ded40a495,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
8d359d39522fd0255e4b71cf48289410,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
8d42327933e0af66d850daa59c8057ee,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
8d724633b73d24f90db1571b262be43a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,NA
8d9790a8defe8a57e5cffa1ee741e9dc,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
8da144c0a43a1d4ccd2e01c5f62ca999,NA,NA,NA,NA,NA,NA,NA
8da851c88d5e5ca3abe0ef7d8aeab04b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
8dbdcf8f78ead154dc3517f3b654a61a,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,NA
8dca3f2fe9e66657a910a2d056f9c1f7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
8dd6971c7b1cd7e37908b20e5156c65d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
8ded581bfb6f9ee8a273859ac1a167ed,Bacteria,NA,NA,NA,NA,NA,NA
8dfc3b69aaecb5532865675e5917a055,Bacteria,NA,NA,NA,NA,NA,NA
8e02df185bc1a6156629460848ec26ce,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,NA
8e15737d0d43c2477ebba6b1005f11d1,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Pseudoramibacter,alactolyticus
8e32d9aafa134fea20ad51996aea0689,NA,NA,NA,NA,NA,NA,NA
8e43876913e53fc969e8bcb7c2318f87,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
8e5434410ca120f37c2e5cb8c589f8ac,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
8e970cba180adc562fd1cf5a0ba74b94,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
8eb06da9a5ca735a9a62a94fcea0b0cd,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
8eeb9c87cc58e08e214f5fe3b1c5f2a4,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
8eec83a23736879e32642dfd1e2c01b7,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,tobetsuensis
8f0e6099e4e2f3b643c97afc752127f5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,mucilaginosa
8f323095a15ce63aae797bfe4eef714b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis
8f33edf2e36df6672da2b17a9e1254cd,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Tepidimicrobium,NA
8faaffadeac304709dd50b2d20009843,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
8fac8c66364db208fb167ea68088008a,NA,NA,NA,NA,NA,NA,NA
8fc4fd336debddc73c9c6ef8eb599a93,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Gallicola,NA
8fce70ed25d594422b6e22f678526676,Bacteria,NA,NA,NA,NA,NA,NA
8fd9a241dcf0a9d1dc2a1dc9850a82d5,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
900a462c8ec7960eab774ab2e868f257,Bacteria,NA,NA,NA,NA,NA,NA
9020c59772fab279e1e13e848fc8042f,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
90495396ea7dc6fd10e4161e7448e2c5,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
906a79bfbb60cdb71c8657505f6c1628,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
909dd8951418940a92a86aa58d645977,NA,NA,NA,NA,NA,NA,NA
909f5aab81114ce6a06baa2eb7e5844e,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
90a08145d392f378bc1be1f5358d1f8f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Gallicola,NA
90b70b61c3f8980653c6301911ae7028,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,NA
91156c117dfb14f83ac63483267b3d2e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
911cb16cab93fad60a8c55bedc2fe486,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,NA,NA
913d02b2340775c37c219ae354f6fd1f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
915410dd1523f4af82dca37a0a8b0557,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,NA
9158daa37c3da746f73cd9f1dab66df3,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa
916277a411d15da3aee45d63c7127de4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,shahii
9165de2526053355bf4a4be4067c528a,NA,NA,NA,NA,NA,NA,NA
91668727acd92c02a4516cf0b19c6de9,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella,NA
916b3953d5a742524463804c37cb0e5a,Bacteria,NA,NA,NA,NA,NA,NA
9174ec73b77a24cffec54174823b2adc,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,NA
917b90ee5cc37041b6c74dd87b7b7b3a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
9180632c17bb1055f40af0c9b3b1cd18,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
9194af1ef31fed14aa73570b9b79afb2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,NA
919876cf9ca9ffb6374b72503b56036c,Bacteria,NA,NA,NA,NA,NA,NA
919c9c16f544f66ab5deedb5692f7a32,Bacteria,NA,NA,NA,NA,NA,NA
91b5482f69e425a2e3819a954dc8cc72,NA,NA,NA,NA,NA,NA,NA
91ec7e4dcd84e600c16e5d7689ab5af3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
91ed8e47e1943adb0a0e075275ac6532,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
91fbab30139c1329243b7db832cf60af,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
9200d83f30f452b2becdbafc8e2abb52,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,NA,anthropi/ceti/cytisi/grignonense/haematophilum/inopinata/intermedium/lupini/melitensis/microti/papionis/pecoris/pinnipedialis/thiophenivorans/tritici
9230327ce97dc5ee4620aab1b711a902,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,gasseri/johnsonii
924ca61c49cbbde2ac5e9d6f9c5a5c0a,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,rogosae
9261c5212b99ac1244916bd37241f4f9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,NA
92637b9f1aed436ec83e7c10e9451a5b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
9266222a5f30671b5a16145513586e8a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
929864b52b9bdbf65765d37afdc07850,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,languida
92a8e76bc6ec6144b6d790b26b582d53,NA,NA,NA,NA,NA,NA,NA
92b8fd228ac4ef360bae940a4aed7847,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
92d987e88d2b0d7e5a5a0dbcd94a5e63,Bacteria,NA,NA,NA,NA,NA,NA
92ed33ce2f25d10d82a0f32cc1d48a19,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,NA
92f45593083dc644a81accd52e305195,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,timonensis
92f7d6ab6cc4bcac47184e130089c3f7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
9303b1bde1dfaeb473c7fac50a6c865e,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
931fc0f92cab9d303349ae92093b1f13,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
934f9bb67ab2ee640b9a0f3cc777e63d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,sanguinis
93586f440c29be2c5b0a1a7dfe1b1b79,NA,NA,NA,NA,NA,NA,NA
935ab6aaa41072ca3a6aef23008f92da,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
936f6d40c20007b20690b986a57a890d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,bivia
93708d0f5641eebbdbd3c349feb81ea9,Bacteria,NA,NA,NA,NA,NA,NA
938ec7d9add1e997afcaf4b34a5003cb,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
9393546e4e48336c00d1b66da60a7076,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
939b7d57c2f0113e9bcf4193d39bb5d9,NA,NA,NA,NA,NA,NA,NA
93adf86f7a8e133c3d4f149adfa3a547,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
93b4736f9a0f1688191d940c3218c9b2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
94148acad3aada57dfdad18f95f3f653,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,sanguinegens
9423c57f090b3b9552fed56a4060588c,Bacteria,NA,NA,NA,NA,NA,NA
9445afb6d27a936d0f71df503ece5088,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,alpina/echinoides/mali/melonis/oligophenolica/rhizogenes/sanxanigenens
94619ca3e6c441d6f0dbd336cc2f8a8d,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,NA
946ce2b01254f91d34896e871831dafc,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
9470d1fa52908a78e9e033b6ad6a459a,Bacteria,NA,NA,NA,NA,NA,NA
948e4dae54f64df3fccb47e313dfcd4e,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
94964566a7870812b166374518cc59f2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
949dbdfcef9b84d694e1c4f2898b9bd6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoanaerobaculum,orale/saburreum
94a0114f603a07ebf05893fac392ac1f,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus,NA
94afdac0c9b10ad136fd60409ba0f934,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,endodontalis
94d177f30e4c17cc0609b116c18c3e38,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
94e0ff86f2cb9fdd01f5b2644ae72d93,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
95005d2c51460ccb93f4872f1d4f9492,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,atypica
9526df602f73cbd5a989dd94d8b2826b,Bacteria,NA,NA,NA,NA,NA,NA
952c93fdd58dba804d4b557bd3d0a721,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Trueperella,bernardiae
954cbab2424ea4c552928a44b314d0e9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
958ba13784dc169cf63e72c23bfb901d,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA
95f82fc9b888aff0bc07ec2002ede8ce,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
96072b140fb993d251e1b7be4c4341ea,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
96182bb822e04f753e31c29ab8da343d,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Sneathia,NA
9635f2f37b6eeb2765092a029c74b778,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
9659bc369490317f8b5faa43ae4780d4,Bacteria,NA,NA,NA,NA,NA,NA
96876748d26186993ff1f7cf30e0ae69,NA,NA,NA,NA,NA,NA,NA
968796c8cb44d5bae78585f6e8caf2df,NA,NA,NA,NA,NA,NA,NA
9689c3385d40e0be12af0e3cb0597ab6,Bacteria,NA,NA,NA,NA,NA,NA
968ad3ce8a61a72ff43e51389725329c,Bacteria,NA,NA,NA,NA,NA,NA
9699d610d7d7e396ec04d87224410f9a,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
96a320da806731d1e7134f45a79c347b,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,haemolysans/sanguinis
96b066ed0fd4836522a628f07555bf9e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
96c0781ec27827bc6bc11c91823ca0eb,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillales_Incertae_Sedis_XI,Gemella,NA
96dac5180734a10d6fed66f65d859cf8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
975117f30751d7c94ab89349715b7ffc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
97567f0f4b7f95de3c93e5f1e42afca3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
97776621c610ad2eb66c5308b38c2afa,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
977dc14ac658e7afc792bb95b4a31b13,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Olsenella,NA
97828f0e9b48f51a96137c66497c1ab7,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
979c6149fa1d5b0f13afcbab0332453e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
97a1b4ec94108a56767ded3ce6994133,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,NA
97bbc4c9cc15c3ebdbc058f8ba178ef0,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
97c227806bfb9d84ca4f9c2ffddbf78c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
97ca5ef490af689a1b50a6fa07f43138,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
97d520ca2187419edd14f436af704d9c,Bacteria,NA,NA,NA,NA,NA,NA
97f2a68c58d2e47f27b868edbc18cb2b,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,NA
98000c7e314f430154efe7db0308dff6,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Pyramidobacter,NA
980feab2bd9bc84552f48c315a96613d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
981d38a5f70f95dca04a6276133d4947,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
9823987c1f8053a2d17bd00bf1fffb35,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
982c2748062c02f1cde75f12c256f172,NA,NA,NA,NA,NA,NA,NA
9835d38a29e65b862841f5aa5e73c690,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
9846cc64fa3fa1c268343ab9dcc80eb5,Bacteria,NA,NA,NA,NA,NA,NA
984d056b8af122406e30296c7922fcdd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
989b2b143a8db14749664f88ab7a8141,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter,NA
989b4acb2e7b3f3bf6736a2d31db205b,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,NA
98b35664fd04f69e3e8680aeae3faf56,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
98b716efcf84b5354368d01c8255dcad,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
98dc06108ccbb45af78a97446800e34d,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,echinoides/parapaucimobilis/paucimobilis/pseudosanguinis/sanguinis/yabuuchiae
98e279f78e1dd35eff5f3b791d97bcb0,Bacteria,NA,NA,NA,NA,NA,NA
98e61835b5a862065cd8185f0924a691,NA,NA,NA,NA,NA,NA,NA
98f7138317e940b01190166d7b94758f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV,NA
98fd1cdffc13c2af2282ea2c1005fe40,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,haemolyticus
9924c8849477f0acffb792c0717b4347,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella,NA
992a1745d27b0b1442a62ba1f787f46d,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
99306a1cd0ff34395d732c2e0f875b38,Bacteria,NA,NA,NA,NA,NA,NA
995bc7e2e2ccf9903b0845f90a01ecd1,Bacteria,NA,NA,NA,NA,NA,NA
99650d318933fdc76e8c296b57469e6b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
998655e6d403b7210e33905d4ed9205b,NA,NA,NA,NA,NA,NA,NA
999096c95802c837c3a7b06ede4729ce,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
99a20eff796594146e5b27ba8d5a2f7c,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
99ce93143c21dc9440ddce407246b737,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
99e9305f146a3f5dee4f40e16aa1b8ee,Bacteria,NA,NA,NA,NA,NA,NA
9a043a780aad9aeff1705777f2bd39cc,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,parvum/urealyticum
9a1ae555ffc952cec9e5eb035efeebe4,Bacteria,NA,NA,NA,NA,NA,NA
9a20542782c084a4ef5477d1f2caaa9d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
9a311bceeda06a193b731ce5f66a1bcd,NA,NA,NA,NA,NA,NA,NA
9a36592d3d8d504f0d69a28335c3088e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
9a75a3c8e7dd91404072a777d8f3c5fb,NA,NA,NA,NA,NA,NA,NA
9a78e8623892fc32ffae224adcc00ad1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
9a97cd000e3dc2304349dad1db66b8b6,Bacteria,Firmicutes,NA,NA,NA,NA,NA
9ac348951ce8a97e4bed1ae960908bc7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
9ac951e0bc0467c091f88ee2139d25d4,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,NA
9ae4b4a368930ed3a59cabcb87ec6422,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,minutum
9af166198162e7ad98ab3a3e81dba5be,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
9af9169f6b305f74603f134e0ebce953,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
9b0274bc96b64c9634efba00fce8c018,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
9b04dfa01e2eceb3468e808bf7b52b51,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
9b0b48062b5d8e58c8091ca61aa7992d,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
9b0ecbbc09b2eda88ed11a2228a0b687,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
9b1412aa638694687f0018ae37f3127b,Bacteria,NA,NA,NA,NA,NA,NA
9b2b6434db22a4c08e3a3e11a6b974df,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
9b3103e3a7bc1b25cafc2b88155c5fd9,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
9b330fa57d4cf7517caa9e0639c6f588,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
9b399c9727b99d8a2b99ad0aa40aaff7,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,NA
9b3cd45d33569b44b4e9c561e3d3a643,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
9b4039821297170104ae4f2e5ea460bc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
9b482675ffeee908a75df52b7959150a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
9b4cfad172b1598c39e6f20428a99ca3,Bacteria,NA,NA,NA,NA,NA,NA
9b5f7265b172cb8a41858a327586acfa,Bacteria,NA,NA,NA,NA,NA,NA
9b786b930cb49be49f9d578c3aea4af3,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,NA
9b7d8ce108cc26959bce56c19fd8a738,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,bifidum
9b91188f4f864581f5a330494849a7d9,Bacteria,NA,NA,NA,NA,NA,NA
9b9735979d1ed432c6a72e16a11ed842,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
9b98e065358fae80e7693dae7448f29c,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
9bc89bee487eaa3a5cccb47c45e5df08,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA
9c13413695cef04eb9d97ea7a888f07b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Syntrophococcus,NA
9c151204c824627434c468139f3cb978,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
9c2acfe90759aa4a8341475986af437b,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA
9c41f226b94092f7be0887f61cf260fc,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA
9c5ce556fd442416e75b160660f95a23,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,NA
9c64b350bd6c6306db79a7b967808f5a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
9c6ae1fb7927614b774eafdb0a883ea5,Bacteria,NA,NA,NA,NA,NA,NA
9c78f0b7e444dcf1f44d664bb5c02603,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Negativicoccus,NA
9ccba3ca9a2616cdf40d1e707eeb1447,NA,NA,NA,NA,NA,NA,NA
9cd03aae4e8b67b2a4f2f842d48bb633,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,NA
9cd1bc03b0a1dd9c44f34d3d66938a7e,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA,NA
9ce6ce0f73c3e46ac47e74de3dd4bfbe,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,NA
9cf4069225a3b610104c811f5af0842c,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
9cf7311ae6466392b6daa60910736ee7,Bacteria,NA,NA,NA,NA,NA,NA
9d0d8c4705ef1b0d9eb283dd48c7c8a5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
9d2d4f9b0c23840704615853d46337e0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
9d342ddf0ff7ef561773685523dd9ad7,NA,NA,NA,NA,NA,NA,NA
9d3555357d0e93b9c63230206c5c3cf7,Bacteria,NA,NA,NA,NA,NA,NA
9d59030183b90cc95f6c45fe061f74ca,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
9d6367bdcdd8bb4bdd3f724488085bb1,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XI,Anaerococcus,NA
9d6800112bd7736fcf1ae4a0081b80ee,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
9d7ae76778c7cafd3356cc7000b165e7,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,NA
